"amount";"duration";"payments";"no. of commited crimes '95";"name ";"region";"no. of inhabitants";"no. of municipalities with inhabitants < 499 ";"no. of municipalities with inhabitants 500-1999";"no. of municipalities with inhabitants 2000-9999 ";"no. of municipalities with inhabitants >10000 ";"no. of cities ";"ratio of urban inhabitants ";"average salary ";"no. of enterpreneurs per 1000 inhabitants ";"no. of commited crimes '96";"unemploymant rate '95";"unemploymant rate '96";"balance MAX";"balance MIN";"balance AVG";"balance STD";"balance VAR";"operation = credit in cash AVG";"operation = credit in cash STD";"operation = credit in cash SUM";"operation = credit in cash VAR";"operation = withdrawal in cash AVG";"operation = withdrawal in cash STD";"operation = withdrawal in cash SUM";"operation = withdrawal in cash VAR";"operation = remittance to another bank AVG";"operation = remittance to another bank STD";"operation = remittance to another bank SUM";"operation = remittance to another bank VAR";"operation = collection from another bank AVG";"operation = collection from another bank STD";"operation = collection from another bank SUM";"operation = collection from another bank VAR";"operation = credit card withdrawal AVG";"operation = credit card withdrawal STD";"operation = credit card withdrawal SUM";"operation = credit card withdrawal VAR";"operation = Null AVG";"operation = Null STD";"operation = Null SUM";"operation = Null VAR";"credit MAX";"credit MIN";"credit AVG";"credit STD";"credit CNT";"credit SUM";"credit VAR";"withdraw MAX";"withdraw MIN";"withdraw AVG";"withdraw STD";"withdraw CNT";"withdraw SUM";"withdraw VAR";"withdraw_total";"credit_total";"final Balance";"credit_month";"withdrawal_month";"household";"Account duration";"Gender";"crime_increase";"unemployment_increase";"age";"n_owners";"status";"loan_id";"credit_withdrawal_ratio";"credit_avg_salary_ratio";"profit_month";"profit_payments_ratio";"balace_max_credit";"balace_max_withdraw";"transactions_month";"A";"B";"C";"balance_min_credit";"balance_min_withdraw";"type credit MEAN";"type withdraw MEAN";"transactions_total";"confidence(true)";"confidence(false)";"prediction(status)"
68124;12;5677;18782;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;100;18347;4.75;5.44;63669.3;1100.0;28809.00000000002;14323.747992896244;2.0516975656399918E8;0.23529411764705882;0.42840332837725;12;0.18352941176470586;0.47058823529411764;0.5041008302500835;24;0.2541176470588235;0.11764705882352941;0.32539568672798425;6;0.10588235294117647;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.17647058823529413;0.3850133687518488;9;0.14823529411764708;30993.0;68.5;11037.433333333334;11800.011090644502;21;231786.10000000003;1.3924026173933324E8;21200.0;14.6;7178.500000000001;5699.564569877851;30;215355.00000000003;3.2485036286206886E7;215355.00000000003;231786.10000000003;16431.100000000006;21071.46363636364;19577.727272727276;8197.0;10;"F";0.9768395272069003;1.145263157894737;39;1;;5638;1.076297740939379;1.974277488650205;1493.7363636363625;0.2631207263759666;32676.300000000003;42469.3;5.1;10034.030303030304;12399.227272727276;0.08333333333333333;1031.5;1085.4;0.4117647058823529;0.5882352941176471;51;0.02929146641078284;0.9707085335892172;"false"
405780;60;6763;2719;"Uherske Hradiste";"south Moravia";145688;22;41;13;2;5;40.7;8544;109;2906;1.29;1.86;51008.0;700.0;34044.42954545453;7073.19683725483;5.003011349855173E7;0.2215909090909091;0.416502132016183;39;0.17347402597402597;0.3352272727272727;0.47341670505314515;59;0.2241233766233766;0.3181818181818182;0.4670993664969138;56;0.2181818181818182;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.125;0.33166247903553997;22;0.11;16557.0;31.6;5634.591803278689;5632.79107673082;61;343710.10000000003;3.172833531409835E7;15680.0;14.6;2627.6330434782612;2661.625007519455;115;302177.80000000005;7084247.680652937;302177.80000000005;343710.10000000003;41532.29999999999;14943.917391304349;13138.165217391306;2901.0;23;"F";1.0687752850312615;1.4418604651162792;46;1;;5830;1.1374432536076442;1.7490540017912393;1805.7521739130425;0.2670046094799708;34451.0;35328.0;7.6521739130434785;9309.325588025658;10510.532173913045;0.016666666666666666;668.4;685.4;0.3465909090909091;0.6534090909090909;176;0.026002622751372217;0.9739973772486278;"false"
57360;12;4780;2640;"Kutna Hora";"central Bohemia";77963;60;23;4;2;4;51.5;8546;126;3120;2.95;4.02;78725.3;-5851.2;36887.155999999966;21128.247450819024;4.4640284034304065E8;0.013333333333333334;0.11547005383792516;1;0.013333333333333334;0.37333333333333335;0.48694672923957205;28;0.2371171171171171;0.24;0.42995914325068707;18;0.18486486486486486;0.13333333333333333;0.34222378222022665;10;0.11711711711711711;0.0;0.0;0;0.0;0.24;0.42995914325068707;18;0.18486486486486486;43260.0;39.2;11038.958620689653;15656.411422698311;29;320129.79999999993;2.4512321863679817E8;29100.0;2.3;6632.897826086956;7680.840149083493;46;305113.3;5.8995305395772934E7;305113.30000000005;320129.79999999993;15016.499999999884;29102.70909090909;27737.57272727273;510.0;10;"F";1.1818181818181819;1.3627118644067795;39;1;;5338;1.049216143642378;3.4054188030551242;1365.1363636363603;0.2855933815138829;35465.3;49625.3;7.5;18063.75047021944;21104.674901185776;0.08333333333333333;-5890.4;-5853.5;0.38666666666666666;0.6133333333333333;75;0.933837824854918;0.06616217514508199;"true"
289920;48;6040;4650;"Decin";"north Bohemia";133777;24;17;7;3;11;84.7;8705;116;4859;5.75;7.61;118790.4;400.0;58959.277777777745;22763.594806918994;5.181812485335894E8;0.022222222222222223;0.14907119849998599;1;0.022222222222222223;0.5555555555555556;0.502518907629606;25;0.25252525252525254;0.0;0.0;0;0.0;0.2222222222222222;0.42043748259126085;10;0.17676767676767677;0.0;0.0;0;0.0;0.2;0.40451991747794525;9;0.16363636363636364;54358.0;77.3;20046.72;20999.843618731018;20;400934.4;4.409934320111578E8;32700.0;14.6;13854.92;12146.125686544385;25;346373.0;1.475283691933333E8;346373.0;400934.4;54561.40000000002;36448.58181818182;31488.454545454544;0.0;10;"M";1.0449462365591398;1.3234782608695652;53;1;;6007;1.1575220932347499;4.1870857918646545;4960.1272727272735;0.8212131246237208;64432.399999999994;86090.4;4.5;16401.861818181816;17633.534545454546;0.020833333333333332;322.7;385.4;0.4444444444444444;0.5555555555555556;45;0.02576550076976647;0.9742344992302335;"false"
97392;12;8116;9878;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;81;10108;6.63;7.75;127421.2;200.0;36685.09135802469;24192.13051814681;5.852591790070502E8;0.2716049382716049;0.44755853469161844;22;0.20030864197530862;0.4444444444444444;0.5;36;0.25;0.12345679012345678;0.3310104246614718;10;0.1095679012345679;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.16049382716049382;0.36935044752432583;13;0.13641975308641976;47841.0;7.9;10879.948571428571;14357.11113685831;35;380798.2;2.061266401961009E8;48700.0;14.6;7840.260869565215;9576.650950758152;46;360651.9999999999;9.171224343265702E7;360651.9999999999;380798.2;20146.200000000128;27199.87142857143;25760.857142857134;6327.0;14;"F";1.023284065600324;1.1689291101055808;37;2;;6612;1.0558604970996976;2.6726806945633714;1439.0142857142964;0.1773058508765767;79580.2;78721.2;5.785714285714286;16319.92285714286;17920.596273291918;0.16666666666666666;192.1;185.4;0.43209876543209874;0.5679012345679012;81;0.07341359283475657;0.9265864071652434;"false"
14028;12;1169;1850;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;99;1903;2.53;3.56;75383.2;400.0;51802.01923076925;10744.592560408008;1.1544626928917512E8;0.16666666666666666;0.373878250552983;26;0.13978494623655915;0.46153846153846156;0.5001240540894911;72;0.2501240694789082;0.23076923076923078;0.42268197220580817;36;0.17866004962779158;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.14102564102564102;0.3491689294221065;22;0.12191894127377999;23964.0;13.1;8270.745833333334;8827.617703932969;48;396995.80000000005;7.792683432679076E7;19040.0;14.6;3196.3962962962955;3876.981837873517;108;345210.79999999993;1.5030988171201114E7;345210.79999999993;396995.80000000005;51785.00000000012;17260.68695652174;15009.1652173913;4877.0;23;"M";1.0286486486486486;1.407114624505929;51;1;;5718;1.150009791118934;2.094743562684677;2251.5217391304377;1.9260237289396387;51419.2;56343.2;6.782608695652174;8989.941123188404;11812.768921095005;0.08333333333333333;386.9;385.4;0.3076923076923077;0.6923076923076923;156;0.02493159104493059;0.9750684089550694;"false"
158184;36;4394;6079;"Pardubice";"east Bohemia";162580;83;26;5;1;6;72.8;9538;111;5410;1.51;1.81;103426.7;400.0;47679.973684210534;21180.71027255303;4.486224876498335E8;0.22105263157894736;0.4171572326772197;21;0.17402015677491603;0.6;0.4924968949032691;57;0.24255319148936166;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.17894736842105263;0.3853417209196261;17;0.148488241881299;48437.0;20.3;10664.952631578946;15043.254362611706;38;405268.19999999995;2.262995018182361E8;52400.0;14.6;6604.36842105263;9808.82777660653;57;376448.9999999999;9.621310235112779E7;376448.9999999999;405268.19999999995;28819.20000000007;23839.30588235294;22144.058823529405;0.0;18;"F";0.8899490047705214;1.1986754966887418;44;1;;6104;1.076555389973144;2.499403007166381;1695.2470588235337;0.38580952635947513;54989.7;51026.7;5.277777777777778;13174.353250773993;15539.690402476775;0.027777777777777776;379.7;385.4;0.4;0.6;95;0.0242938628306677;0.9757061371693323;"false"
23520;12;1960;1850;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;99;1903;2.53;3.56;44667.0;500.0;25967.495238095227;7748.942858772784;6.004611542852574E7;0.031746031746031744;0.17673143177130224;2;0.03123399897593446;0.3968253968253968;0.4931689018948893;25;0.24321556579621095;0.2222222222222222;0.4190790380624748;14;0.1756272401433692;0.1746031746031746;0.38267658962604945;11;0.14644137224782386;0.0;0.0;0;0.0;0.1746031746031746;0.38267658962604945;11;0.14644137224782386;17642.0;37.1;6154.358333333334;6539.861603037488;24;147704.6;4.276978978688406E7;11200.0;14.6;3297.876923076924;2548.9237942049117;39;128617.20000000003;6497012.5086639635;128617.20000000003;147704.6;19087.39999999998;12308.716666666667;10718.100000000002;3368.0;12;"F";1.0286486486486486;1.407114624505929;55;2;;5229;1.1484047234739987;1.493776294498382;1590.616666666665;0.8115391156462577;27025.0;33467.0;5.25;6154.358333333334;7420.223076923078;0.16666666666666666;462.9;485.4;0.38095238095238093;0.6190476190476191;63;0.03964018551873727;0.9603598144812627;"false"
473280;60;7888;18721;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;140;18696;1.6;1.96;109736.4;500.0;52777.34186046511;27659.861928030845;7.650679618777303E8;0.20930232558139536;0.41162509149327114;9;0.16943521594684385;0.46511627906976744;0.5046845884077512;20;0.2547065337763012;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.32558139534883723;0.4741373235154427;14;0.22480620155038758;46632.0;12.6;9128.41304347826;14318.63991545491;23;209953.49999999997;2.050234490284586E8;55900.0;14.6;9202.95;13782.949588359637;20;184059.00000000003;1.8996969935526308E8;184059.00000000003;209953.49999999997;25894.49999999994;23328.166666666664;20451.000000000004;0.0;9;"M";0.9986646012499333;1.2249999999999999;29;1;;6625;1.1406858670317668;2.3570947425145663;2877.1666666666606;0.36475236646382614;63104.399999999994;53836.399999999994;4.777777777777778;14199.753623188404;11248.050000000003;0.016666666666666666;487.4;485.4;0.5348837209302325;0.46511627906976744;43;0.21750196318312498;0.782498036816875;"false"
128544;24;5356;18782;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;100;18347;4.75;5.44;131453.2;200.0;40526.45499999998;22589.559555331594;5.1028820090387297E8;0.18333333333333332;0.3902049294994231;11;0.15225988700564974;0.31666666666666665;0.46910179830729837;19;0.22005649717514125;0.3333333333333333;0.4753826885415283;20;0.22598870056497172;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.16666666666666666;0.37582301400141443;10;0.14124293785310735;45043.0;37.7;11895.338095238098;15849.853744671469;21;249802.10000000003;2.512178637274762E8;59100.0;38.0;5608.205128205128;10552.167268484625;39;218720.0;1.1134823406207828E8;218720.0;249802.10000000003;31082.100000000035;24980.210000000003;21872.0;4910.0;10;"M";0.9768395272069003;1.145263157894737;45;1;;5206;1.1421090892465253;2.34050501264874;3108.2100000000028;0.5803230022404785;86410.20000000001;72353.20000000001;6.0;13084.871904761905;16263.794871794871;0.041666666666666664;162.3;162.0;0.35;0.65;60;0.023896222855999127;0.9761037771440009;"false"
204780;60;3413;18721;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;140;18696;1.6;1.96;129449.6;200.0;48890.17826086957;26678.762987643735;7.117563945508693E8;0.34782608695652173;0.48698475355767396;8;0.23715415019762845;0.391304347826087;0.4990108793478453;9;0.24901185770750986;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.2608695652173913;0.4489777585448796;6;0.2015810276679842;49675.0;173.7;16624.814285714285;21420.101820301603;14;232747.4;4.58820761992088E8;46400.0;14.6;15926.28888888889;14626.772530230688;9;143336.6;2.1394247465111107E8;143336.6;232747.4;89410.79999999999;29093.425000000003;17917.075;0.0;8;"F";0.9986646012499333;1.2249999999999999;44;1;;5963;1.623782062641363;2.939620592098616;11176.350000000002;3.2746410782302964;79774.6;83049.6;2.875;12468.610714285718;1990.7861111111106;0.016666666666666666;26.30000000000001;185.4;0.6086956521739131;0.391304347826087;23;0.11751719461274324;0.8824828053872568;"false"
162576;36;4516;5796;"Liberec";"north Bohemia";159617;29;19;8;1;9;85.2;9198;131;6132;3.33;4.28;79652.2;900.0;46148.29761904761;12673.331275508828;1.6061332561879024E8;0.17857142857142858;0.3852933254596006;15;0.14845094664371772;0.4642857142857143;0.5017182181223532;39;0.25172117039586916;0.20238095238095238;0.4041877741115517;17;0.16336775674125073;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.15476190476190477;0.36384981739119404;13;0.13238668961560526;35157.0;53.4;11853.042857142858;13027.645240806853;28;331885.2;1.6971954052031744E8;23000.0;14.6;4934.739285714286;6801.483726676609;56;276345.4;4.626018088424674E7;276345.4;331885.2;55539.79999999999;22125.68;18423.02666666667;3050.0;15;"F";1.0579710144927537;1.2852852852852854;44;1;;4990;1.2009796435909552;2.4054881495977387;3702.653333333332;0.819896663714201;44495.2;56652.2;5.6;10272.637142857142;13488.287380952383;0.027777777777777776;846.6;885.4;0.3333333333333333;0.6666666666666666;84;0.023782213615534786;0.9762177863844652;"false"
128268;36;3563;5796;"Liberec";"north Bohemia";159617;29;19;8;1;9;85.2;9198;131;6132;3.33;4.28;75427.0;700.0;47029.53888888889;20089.41765282345;4.035847016295745E8;0.3888888888888889;0.5016313257045503;7;0.25163398692810457;0.3333333333333333;0.48507125007266594;6;0.23529411764705882;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.2777777777777778;0.4608885989624768;5;0.21241830065359477;35914.0;30.9;11103.200000000003;13830.626371998418;12;133238.40000000002;1.9128622584181812E8;24500.0;14.6;14152.433333333334;11122.967208738262;6;84914.6;1.2372039952666664E8;84914.6;133238.40000000002;48323.80000000002;22206.399999999998;14152.433333333334;0.0;7;"F";1.0579710144927537;1.2852852852852854;54;1;;6641;1.5690870592336297;2.4142639704283537;8053.9666666666635;2.2604453176162402;39513.0;50927.0;2.5714285714285716;11103.199999999995;0.0;0.027777777777777776;669.1;685.4;0.6666666666666666;0.3333333333333333;18;0.04663246328548476;0.9533675367145152;"false"
214596;36;5961;18782;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;100;18347;4.75;5.44;112408.8;400.0;62852.91764705883;30947.281583307824;9.577342373965435E8;0.058823529411764705;0.24253562503633297;1;0.058823529411764705;0.4117647058823529;0.5072996561958923;7;0.25735294117647056;0.0;0.0;0;0.0;0.29411764705882354;0.46966821831386213;5;0.22058823529411764;0.0;0.0;0;0.0;0.23529411764705882;0.4372373160976031;4;0.19117647058823528;73970.0;25.8;27251.410000000003;29387.607532217837;10;272514.10000000003;8.636314764676665E8;63100.0;7100.0;26571.428571428572;18252.73625932235;7;186000.0;3.3316238095238096E8;186000.0;272514.10000000003;86514.10000000003;45419.01666666667;31000.0;0.0;6;"F";0.9768395272069003;1.145263157894737;60;2;;5369;1.4651295698924733;4.255506105749712;14419.01666666667;2.418892244030644;38438.8;49308.8;2.8333333333333335;18167.606666666667;4428.5714285714275;0.05555555555555555;374.2;-6700.0;0.5882352941176471;0.4117647058823529;17;0.11850338693939255;0.8814966130606074;"false"
177804;36;4939;2616;"Kolin";"central Bohemia";95616;65;30;4;1;6;51.4;9307;118;3040;3.85;4.43;140728.2;800.0;54375.023076923084;27185.84161204779;7.39069984155349E8;0.2967032967032967;0.45933540141057166;27;0.210989010989011;0.5604395604395604;0.4990834089450871;51;0.24908424908424906;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.14285714285714285;0.35186577527449836;13;0.1238095238095238;48515.0;106.6;15879.982499999998;16582.299808096086;40;635199.2999999999;2.749726669255835E8;60100.0;14.6;11547.109803921563;13867.59189386903;51;588902.5999999997;1.9231010493490204E8;588902.5999999999;635199.2999999999;46296.70000000007;42346.619999999995;39260.173333333325;0.0;15;"M";1.162079510703364;1.1506493506493505;25;1;;6196;1.0786152073364934;4.549975287418072;3086.4466666666704;0.6249132752918952;92213.20000000001;80628.20000000001;6.066666666666666;26466.637499999997;27713.06352941176;0.027777777777777776;693.4;785.4;0.43956043956043955;0.5604395604395604;91;0.023899867608404235;0.9761001323915958;"false"
389136;48;8107;1850;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;99;1903;2.53;3.56;126403.5;700.0;59749.88387096772;25629.232333675296;6.568575500135072E8;0.016129032258064516;0.1270001270001905;1;0.016129032258064516;0.6129032258064516;0.4910623715744354;38;0.24114225277630885;0.0;0.0;0;0.0;0.1935483870967742;0.3983041789032374;12;0.15864621893178213;0.0;0.0;0;0.0;0.1774193548387097;0.38514181115689883;11;0.1483342147012163;72966.0;29.0;26478.837499999998;27571.605628503938;24;635492.1;7.6019343693375E8;57700.0;14.6;14650.584210526311;13963.903350705781;38;556722.1999999998;1.9499059678785214E8;556722.1999999998;635492.1;78769.90000000014;48884.00769230769;42824.78461538461;0.0;12;"F";1.0286486486486486;1.407114624505929;30;1;;5236;1.1414886993908273;5.932525205377147;6059.223076923081;0.7474063250182658;53437.5;68703.5;5.166666666666667;22405.170192307694;28174.2004048583;0.020833333333333332;671.0;685.4;0.3870967741935484;0.6129032258064516;62;0.046430340597779285;0.9535696594022207;"false"
271584;48;5658;85677;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;167;99107;0.29;0.43;115112.9;800.0;62387.09000000005;27465.733061554063;7.543664926085439E8;0.2777777777777778;0.45041248954328444;25;0.2028714107365793;0.5444444444444444;0.5008108282005754;49;0.2508114856429463;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.17777777777777778;0.38446746411276256;16;0.14781523096129837;48039.0;131.1;16807.1756097561;16890.135832177024;41;689094.2000000001;2.8527668842939025E8;39600.0;14.6;12177.395918367345;11091.189317764034;49;596692.3999999999;1.2301448048248301E8;596692.3999999999;689094.2000000001;92401.80000000016;38283.01111111112;33149.57777777777;0.0;18;"F";1.1567515202446397;1.4827586206896552;21;1;;5719;1.1548566732205745;3.0526282681692942;5133.433333333349;0.9072876163544271;67073.9;75512.9;5.0;21475.835501355017;20972.181859410426;0.020833333333333332;668.9;785.4;0.45555555555555555;0.5444444444444444;90;0.16276449811530447;0.8372355018846955;"false"
94512;12;7876;18782;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;100;18347;4.75;5.44;133407.7;600.0;48061.85671641792;26359.190622257735;6.948069302605201E8;0.014925373134328358;0.12170929415494246;2;0.014813152283694309;0.5298507462686567;0.500980970140631;71;0.2509819324430479;0.0;0.0;0;0.0;0.15671641791044777;0.36489729963004347;21;0.1331500392772977;0.0;0.0;0;0.0;0.29850746268656714;0.45932036662008563;40;0.21097519919200988;74642.0;21.1;17960.522222222226;25709.422743738767;63;1131512.9000000001;6.609744178162721E8;78900.0;14.6;15601.430985915487;15536.22063859246;71;1107701.5999999996;2.413741517310263E8;1107701.5999999996;1131512.9000000001;23811.300000000512;51432.404545454534;50350.07272727272;0.0;21;"F";0.9768395272069003;1.145263157894737;44;1;;5643;1.0214961321713356;4.818926688415116;1082.3318181818104;0.13742151068839645;58765.70000000001;54507.70000000001;6.380952380952381;33471.882323232305;34748.641741357234;0.08333333333333333;578.9;585.4;0.4701492537313433;0.5298507462686567;134;0.07962313371295326;0.9203768662870467;"false"
311232;48;6484;3736;"Sumperk";"north Moravia";127369;31;32;13;2;7;51.2;8369;107;2807;4.73;5.88;144268.6;1100.0;72885.75808823538;27188.6007474959;7.392200106067346E8;0.33088235294117646;0.47227027821605977;45;0.2230392156862745;0.5441176470588235;0.4998910556692591;74;0.24989106753812634;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.125;0.3319415388064368;17;0.11018518518518519;49001.0;6.7;18618.92419354839;16257.14356844839;62;1154373.3000000003;2.6429471700514284E8;61300.0;14.6;14893.027027027023;14760.167273779269;74;1102083.9999999998;2.1786253794994453E8;1102083.9999999998;1154373.3000000003;52289.30000000051;60756.48947368421;58004.421052631566;0.0;19;"M";0.7513383297644539;1.2431289640591965;50;1;;7050;1.0474458389741619;7.259707190068611;2752.068421052645;0.42443991688042026;95267.6;82968.6;7.157894736842105;42137.56528013582;43111.394025604546;0.020833333333333332;1093.3;1085.4;0.45588235294117646;0.5441176470588235;136;0.04839635807751008;0.9516036419224899;"false"
127200;48;2650;3384;"Jablonec n. Nisou";"north Bohemia";88768;10;18;5;1;7;80.5;8867;130;3620;1.02;1.21;52868.8;400.0;28863.03052631581;9001.234613333321;8.102222456426986E7;0.11578947368421053;0.32166977565333826;11;0.10347144456886898;0.35789473684210527;0.48192410176875516;34;0.2322508398656215;0.22105263157894736;0.4171572326772197;21;0.17402015677491603;0.15789473684210525;0.3665767306309684;15;0.1343784994400896;0.0;0.0;0;0.0;0.14736842105263157;0.35635331059341185;14;0.12698768197088464;23852.0;68.1;7532.464999999999;7833.155999145473;40;301298.6;6.135833290694872E7;15900.0;14.6;4767.636363636365;3512.925314509243;55;262220.00000000006;1.2340644265319863E7;262220.00000000006;301298.6;39078.59999999992;18831.1625;16388.75;7303.0;16;"F";1.0697399527186762;1.1862745098039216;32;1;;6355;1.1490298222866295;2.1237354798691777;2442.4124999999985;0.9216650943396221;29016.800000000003;36968.8;5.9375;11298.697499999998;11621.113636363636;0.020833333333333332;331.9;385.4;0.42105263157894735;0.5789473684210527;95;0.023726974821225655;0.9762730251787743;"false"
